StarID	HIP	HD	HR	Gliese	BayerFlamsteed	ProperName	RA	Dec	Distance	PMRA	PMDec	RV	Mag	AbsMag	Spectrum	ColorIndex	X	Y	Z	VX	VY	VZ
119066	0			NN 3939			16,1248299939	5,967806908	23,2558139535	-295,495	-222,671		13,46	11,6273422779	m		-10,90421	-20,39815	2,41789	-0,000030609	0,000013403	-0,000024967
78495	78734						16,07314536	-33,06086864	23,2558139535	-236,2	-67,87		10,08	8,2473422779		1,345	-9,42025	-17,06277	-12,68673	-0,000021294	0,000016524	-0,000006412
119106	0			NN 3969			16,696093045	-5,8212363719	23,2558139535	19,174	-219,162		12,06	10,2273422779	g-k	1,5	-7,74522	-21,80093	-2,35872	0,000002875	0,000001637	-0,00002458
118481	0			NN 3445			7,5323249624	39,2317851963	23,2558139535	162,165	-240,42		13,08	11,2473422779	m		-7,03417	16,58365	14,70835	-0,000023524	0,000008642	-0,000020994
118597	0			NN 3532			9,1460332474	66,596083245	23,2558139535	273,713	-145,536		12,96	11,1273422779	m		-6,77675	6,27743	21,34249	-0,000032016	-0,000012405	-0,000006517
118877	0			NN 3773			13,271997125	-73,1311782895	23,2558139535	-468,944	-173,467		13,05	11,2173422779	m		-6,37767	-2,20596	-22,25515	0,000000404	0,00005608	-0,000005674
119117	0			GJ 1208			16,9525957944	21,452122032	23,2558139535	30,824	-569,165	46	14,06	12,2273422779	DA6	0,25	-5,86109	-20,83607	8,5052	-0,000014866	-0,000065681	-0,000042515
118528	0			NN 3483			8,1135933189	-66,2958645756	23,2558139535	370,365	-289,36		13,92	12,0873422779	DQ5	0,05	-4,91325	7,95403	-21,2938	-0,000019825	-0,000047355	-0,000013114
119128	0	154906	6370	Wo 9584 A	21Mu  Dra		17,0887840325	54,467988967	23,2558139535	-75,997	79,526	-14,3	5,63	3,7973422779	F7 V	0,47	-3,19365	-13,13254	18,92537	-0,000004592	0,000017372	-0,000006691
119129	0			Wo 9584 C			17,0887840325	54,467988967	23,2558139535	-75,997	79,526		13,5	11,6673422779	M3 :		-3,19365	-13,13254	18,92537	-0,000006601	0,000009114	0,00000521
118537	0			NN 3496			8,5385884125	84,4084982033	23,2558139535	283,155	205,724		13,42	11,5873422779	m	1,62	-1,3975	1,78366	23,14515	-0,000010891	-0,000037857	0,000002259
119186	0			NN 4031			17,8586274914	14,753614065	23,2558139535	-231,661	118,037		13,71	11,8773422779	m		-0,83215	-22,47366	5,92239	-0,000025973	0,000004352	0,000012868
118371	0			NN 3345			5,3524821696	55,7702768479	23,2558139535	135	-233,826		13,01	11,1773422779	m		2,20699	12,89416	19,22764	-0,000011324	0,00002405	-0,000014828
118358	0			NN 3337			5,1829242347	18,6375615737	23,2558139535	-225,869	-641,391		14,2	12,3673422779	m		4,6779	21,53401	7,4321	0,000029789	0,000017176	-0,000068516
118185	0			GJ 2028			2,9378236245	-70,3663360856	23,2558139535	673,546	-93,462	107	14,08	12,2473422779	DA6	0,23	5,61458	5,43471	-21,90372	-0,000033523	0,000073231	-0,000106609
119378	0			NN 4170			20,8661842645	69,1677696737	23,2558139535	224,105	51,738		11,7	9,8673422779	M3	1,54	5,63972	-6,04939	21,73548	0,000014762	0,000021215	0,000002074
119354	0			NN 4150			20,5676327454	64,3209596223	23,2558139535	-413,342	-118,524		13,08	11,2473422779	m		6,27534	-7,88509	20,95896	-0,000028962	-0,00003844	-0,00000579
118276	0			NN 3265			4,1867818708	49,5395583969	23,2558139535	112,868	-466,541		13,45	11,6173422779	M3.5		6,89776	13,42259	17,69428	0,000006973	0,000041409	-0,000034131
118316	0			NN 3297			4,5709737377	34,8304250462	23,2558139535	174,873	-279,855		13,13	11,2973422779	g-k	1,57	6,97627	17,76903	13,28254	-0,000011765	0,000023978	-0,000025897
118309	0			NN 3291			4,464525628	11,7903367523	23,2558139535	307,936	-479,661		13,85	12,0173422779	k		8,9068	20,95045	4,75188	-0,000027625	0,000023751	-0,000052934
118306	0			NN 3288			4,4384400827	4,5519284001	23,2558139535	628,686	-572,06		17,11	15,2773422779	DC9	1,1	9,21555	21,27204	1,84564	-0,000063001	0,000032871	-0,000064289
118272	0			NN 3260			4,0110891305	-23,0792550935	23,2558139535	-341,917	-378,407		11,47	9,6373422779	M0	1,48	10,64341	18,55915	-9,11637	0,000025118	-0,000033683	-0,000039246
119344	0			NN 4146			20,4488246478	27,5127758513	23,2558139535	0	280		12,27	10,4373422779	m		12,33581	-16,53026	10,74293	-0,000008721	0,000011686	0,000027996
118240	0			NN 3240 B			3,6257832464	17,8565662047	23,2558139535	178,248	-25,051		13,29	11,4573422779	g-k		12,88975	17,99542	7,13105	-0,000015832	0,000012405	-0,000002688
118239	0			NN 3239 A			3,6255061697	17,8599158543	23,2558139535	178,248	-25,051		12,74	10,9073422779	g-k		12,89081	17,99414	7,13234	-0,000015831	0,000012406	-0,000002688
119357	0			NN 4153			20,6224572008	21,9493677193	23,2558139535	-48,621	-275,746		11,44	9,6073422779	M2	1,5	13,67282	-16,68302	8,69272	0,000003126	-0,000012461	-0,000028833
118226	0			NN 3229 B			3,477177759	-15,6253420024	23,2558139535	207,956	29,226		14,37	12,5373422779	m		13,73995	17,68644	-6,26385	-0,000017969	0,000015083	0,000003173
118225	0			NN 3228 A			3,4771786726	-15,6220086724	23,2558139535	207,956	29,226		14,28	12,4473422779	m		13,74017	17,68674	-6,26255	-0,000017969	0,000015083	0,000003173
119488	0			NN 4271			22,2981853511	-36,1820176216	23,2558139535	118,104	-537,169		14,2	12,3673422779			16,93843	-8,08909	-13,72912	-0,000026523	0,000027421	-0,00004888
119430	0			NN 4212			21,699918487	27,6878687701	23,2558139535	-294,488	-57,242		13,97	12,1373422779	m		16,97084	-11,66427	10,80592	-0,000016334	-0,000029058	-0,000005714
118054	0			NN 3081			1,2350035671	-36,950174674	23,2558139535	647,843	357,628		13,85	12,0173422779	dM2.5	1,66	17,62209	5,90483	-13,97954	-0,000000224	0,000076952	0,00003222
10313	10337			GJ 1044			2,21998039	-21,19658781	23,2558139535	377,79	54,93		9,84	8,0073422779	K7V	1,346	18,12241	11,90406	-8,40858	-0,000021511	0,000036827	0,000005773
118146	0			NN 3159			2,4712485569	1,4439902107	23,2558139535	268,883	-108,635		13,05	11,2173422779	m		18,55022	14,01351	0,58603	-0,000018025	0,000024373	-0,000012243
118023	0			NN 3057			0,8128828065	27,0227622977	23,2558139535	-150,29	-271,132		12,38	10,5473422779	M4	1,52	20,24952	4,3756	10,56614	0,000017153	-0,000013627	-0,000027229
118030	0			NN 3064			0,9306803951	-11,464128634	23,2558139535	-93,56	440,166		15,25	13,4173422779	DA7	0,35	22,11865	5,49848	-4,62219	0,000012116	-0,000007856	0,000048633
119548	0			NN 4314			23,1606246238	-1,9706836612	23,2558139535	264,798	-351,399		12,66	10,8273422779	k-m	1,54	22,68314	-5,06638	-0,79972	0,000005177	0,000029431	-0,000039592
119606	0			NN 4374			23,9075897545	8,1615344859	23,2558139535	-286,429	-45,365		13,01	11,1773422779	M3:	1,5	23,01353	-0,55687	3,30149	-0,000000055	-0,000032299	-0,000005062
118767	0			Gl 433.2B			11,6463051741	45,1081372974	23,2883092687	-579,872	-12,146	-18,9	8,4	6,5643102005	K2 V	0,96	-16,36579	1,51977	16,49837	0,000018669	0,000064012	-0,000014661
56640	56809	101177	4486	Gl 433.2A			11,64594214	45,10837959	23,2883092687	-593,87	14,8	-17,3	6,29	4,4543102005	G0V	0,566	-16,36558	1,52132	16,49844	0,000019817	0,000065491	-0,000011355
119428	0			Wo 9747			21,6744278557	54,0038472615	23,31002331	396,76	103,348		14,1	12,2622864609	M3.5		11,23834	-7,83519	18,85912	0,00001789	0,000042181	0,000006863
40659	40774						8,32198531	1,33899253	23,3154581488	-164,59	-53,01		8,35	6,5117802312	G5	0,901	-13,31276	19,13332	0,54482	0,00001519	0,000010739	-0,000005989
39667	39780	67228	3176		10Mu 2Cnc		8,12940034	21,58197937	23,3317778815	23,08	-67,23	-36	5,3	3,4602608335	G2IV	0,642	-11,47819	18,41111	8,58217	0,000014417	-0,00002806	-0,000020613
57997	58170						11,93019247	-38,27964825	23,3535730967	620,42	-294,68		12,01	10,1682333148		1,477	-18,32941	0,33501	-14,46754	0,00001938	-0,000070604	-0,000026188
736	738			Gl   7			0,15108459	-27,12235235	23,3535730967	696,09	87,88		11,73	9,8882333148		1,493	20,76924	0,82193	-10,64671	0,000001415	0,000078923	0,000008854
103213	103544			NN 4173			20,9782569	34,27453088	23,3644859813	292,04	-144,25		11,21	9,3672188451	M2	1,741	13,57432	-13,72975	13,15791	0,000029991	0,000016712	-0,000013501
119513	0			NN 4284			22,5808990354	-1,0884331325	23,3644859813	1106,521	229,149		14,83	12,9872188451	dM4	1,7	21,76655	-8,48052	-0,44382	0,000045957	0,0001166	0,000025949
97796	98106	187456		GJ 1244			19,93782617	-72,3635678	23,3754090697	-12,34	-300,48		8,4	6,5562039012	K5V	1,058	3,44079	-6,19017	-22,27672	-0,000016987	0,000027682	-0,000010316
56033	56199			Gl 430			11,52027944	63,15747167	23,3972859148	66,52	25,17	-6	9,98	8,1341725891	M0	1,315	-10,48159	1,32335	20,87624	0,000004331	-0,000008151	-0,000004186
52218	52369	92719					10,70366112	-13,7872952	23,4027615259	235,49	-172		6,79	4,9436644641	G2/G3V	0,622	-21,43205	7,56637	-5,5773	-0,000004508	-0,00002674	-0,000018951
6351	6365			NN 3090			1,36263467	-46,71418505	23,4027615259	-115,92	-79,79		11,48	9,6336644641	M3	1,627	15,0356	5,60349	-17,03586	-0,000001581	-0,000014624	-0,000006206
15322	15360						3,30113852	-30,40248055	23,4082397004	-174,38	-327,09		11,01	9,1631562201		1,451	13,10739	15,35605	-11,84623	0,000002855	-0,000027133	-0,000032013
42054	42173	72946	3396	Gl 310.1B			8,59759512	6,6230998	23,4137204402	-120,67	-133,34	29,2	7,25	5,4026478571	G5V	0,71	-14,62501	18,08365	2,70048	-0,000009101	0,000033035	-0,000011589
119298	0			GJ 1242			19,6984523861	3,1586521116	23,4192037471	-260,984	-461,288		12,88	11,0321393751	m	1,6	10,05835	-21,10979	1,29042	-0,000025507	-0,000015349	-0,00005229
92893	93185	176377		Wo 9639			18,9808237	30,18017204	23,4301780694	56,25	194,66	-39,5	6,8	4,9511220538	G0	0,606	5,14388	-19,59011	11,77883	-0,000005512	0,00004615	-0,000001195
90678	90959	171314		Gl 718			18,55496421	22,31540247	23,4356690884	-176,88	-473,21	38,8	8,9	7,0506132143	K4V	1,181	3,13887	-21,45209	8,89863	-0,000011613	-0,00005943	-0,000034667
1496	1499	1461	72	Gl  16.1			0,31156155	-8,05265094	23,4356690884	417,66	-144,2	-10,4	6,47	4,6206132143	G0V	0,674	23,12743	1,89062	-3,28293	-0,000016649	0,000046247	-0,00001473
40795	40910			NN 3494			8,34871648	14,0719691	23,4411626817	-80,84	-261,95	15	9,75	7,9001042556	M0	1,279	-13,11672	18,57297	5,69949	-0,000005255	0,000023366	-0,000025143
13942	13976	18632					3,00072745	7,74970382	23,4411626817	329,79	19,67		7,97	6,1201042556	G5	0,926	16,42088	16,42714	3,16094	-0,000026717	0,000026281	0,000002214
114096	114456	218868					23,18059735	45,51297	23,4466588511	-86,84	-286,41		6,98	5,1295951775	K0	0,75	16,05359	-3,49762	16,72705	0,00002059	-0,000014588	-0,000022812
1383	1386			NN 3023			0,28885064	29,18196397	23,4466588511	691,13	428,92		11,54	9,6895951775	M:	1,505	20,4122	1,54653	11,43223	-0,000029637	0,000076535	0,000042564
116051	116416	221851		NN 4343			23,59048463	31,16198982	23,4576589256	-196,69	-281,35	-17,9	7,9	6,0485766632	G5	0,845	19,95764	-2,14791	12,13838	-0,000001508	-0,000022333	-0,00003685
85940	86201	160922	6596	NN 4017	28Ome Dra		17,61585831	68,75718933	23,4631628344	1,34	321,05	-14,4	4,77	2,9180672269	F5V	0,43	-0,8535	-8,45824	21,86891	0,000004104	0,000039157	-0,000000495
4171	4189						0,88995567	-41,23799485	23,4686693264	14,99	-198,96		11,92	10,067557671		1,49	17,17108	4,07468	-15,47027	-0,000014911	-0,000001785	-0,000017021
45506	45637	80545		NN 3551			9,30249265	-57,7700241	23,4796900681	-85,82	472,01	24	9,52	7,6665382004	K7V	1,185	-9,52723	8,12627	-19,8618	-0,000038198	0,00004542	0,000007889
22445	22498						4,84022393	63,333424	23,4796900681	219,3	-194,5		9,99	8,1365382004	K7	1,33	3,15059	10,05561	20,98223	-0,000017904	0,000026341	-0,000009935
12853	12886			NN 3178 A			2,76092779	44,94906212	23,4796900681	409,77	-125,87		10,8	8,9465382004	K5V:		12,46222	10,99231	16,58788	-0,000023262	0,000041673	-0,000010139
78675	78913	144872		Gl 612			16,10817374	38,63354279	23,4907211651	232,43	-536,06	24,1	8,58	6,7255182509	K3V	0,963	-8,72128	-16,1449	14,66612	-0,000003977	-0,000063052	-0,000032296
30241	30314	45270					6,37526506	-60,21880842	23,4962406015	-11,22	64,17		6,53	4,6750080964	G1V	0,614	-1,14469	11,61405	-20,39305	0,000000649	0,000006438	0,00000363
89072	89348	168151	6850	Gl 708.1	36    Dra		18,23148847	64,39719935	23,4962406015	351,62	36,05	-36,1	4,99	3,1350080964	F5V	0,44	0,61495	-10,13478	21,18917	0,000038786	0,000022047	-0,00003152
112033	112388						22,76281945	1,68984483	23,5017626322	201,89	-46,31		11,98	10,1244978221	M1V:	1,459	22,27006	-7,4764	0,69304	0,000007467	0,000021755	-0,000005273
19117	19165			Gl 160.2			4,10966913	-20,85122581	23,5072872591	52,06	-779,63	28	9,7	7,8439874278	K7	1,206	10,43319	19,3321	-8,36724	-0,00000753	-0,000001461	-0,000093218
119414	0			Gl 828  B			21,4477249888	-44,8006347427	23,5183443086	250,795	182,213		14,1	12,2429662793	m		13,09901	-10,33908	-16,57201	0,000029205	0,000013374	0,00001474
105572	105911	203985		Gl 828  A			21,4503085	-44,80901766	23,5183443086	264,07	184,71	8,2	7,49	5,6329662793	K0V	0,876	13,10409	-10,32872	-16,57445	0,000034965	0,000010774	0,00000903
2069	2072	2262	100	Gl  20	Kap Phe		0,43669894	-43,67990933	23,5238767349	106,14	32,83	11,3	3,93	2,0724555248	A7V	0,175	16,90162	1,94078	-16,24626	0,000009491	0,000013273	-0,000005273
84868	85126			Gl 672.1			17,39703995	-32,25302066	23,5294117647	-169,15	-615,79		11,64	9,7819446503	M	1,47	-3,12809	-19,65141	-12,55668	-0,000013161	0,00004005	-0,000059401
46416	46549			Wo 9299			9,49314824	-5,37276807	23,5460324935	-479,95	26,94		9,74	7,880411305	M0:	1,305	-18,57262	14,30427	-2,20473	0,000033199	0,000043578	0,000003061
111764	112117	214953	8635	Gl 871  A			22,71024367	-47,21000778	23,5460324935	6,15	-331,43	17,3	5,99	4,130411305	G0	0,584	15,09193	-5,29882	-17,27922	-0,000014621	0,000005877	-0,000038683
119524	0			Gl 871  B			22,7104621166	-47,2068921034	23,5460324935	28,187	-328,793		11,1	9,240411305	M1	1,41	15,09312	-5,29827	-17,27835	-0,000024919	0,000012157	-0,000025496
10504	10529						2,26125125	67,67781871	23,5515779557	515,14	-318,06		9,91	8,0498999491	F2	0,461	7,42301	4,99158	21,78668	-0,000004943	0,00006755	-0,000013792
10508	10531	13579		Gl  90			2,26160011	67,67305655	23,5515779557	515,14	-318,06	-12,1	7,13	5,2698999491	K2V	0,92	7,42405	4,99327	21,78594	-0,000008851	0,000064926	-0,000025242
51103	51248	90508	4098	Gl 392  A			10,46772525	48,78704437	23,5571260306	80,56	-881,76	-6,8	6,42	4,5593884729	G1V	0,61	-14,28868	6,06051	17,72122	-0,00006911	0,000019319	-0,000071575
118685	0			Gl 392  B			10,4676852481	48,7985416515	23,5571260306	76,697	-876,651		12,5	10,6393884729			-14,28534	6,05927	17,72433	-0,000072764	0,000021349	-0,000065944
86456	86722	161198		Gl 692.1			17,7210335	21,61071579	23,5571260306	-123,15	-619,84	24,4	7,51	5,6493884729	K0V	0,752	-1,59809	-21,84285	8,67605	-0,000017621	-0,000048112	-0,000056618
71518	71743	128987					14,67532614	-16,20913162	23,5682300259	-111,94	-65,21		7,24	5,3783651588	G6V	0,71	-17,30361	-14,58643	-6,57893	-0,000006652	0,000011119	-0,000007154
70651	70873	127334	5423	NN 3852			14,49352292	41,79644804	23,5682300259	161,06	-220,92	0,4	6,36	4,4983651588	G5V	0,702	-13,95775	-10,6726	15,7079	-0,000002428	-0,000025021	-0,000018544
116571	116936			Wo 9835			23,70298244	-2,57623383	23,57378595	-192,64	-259,06	25	10,3	8,4378533209	M0	1,343	23,47879	-1,82937	-1,0596	0,000022428	-0,000023828	-0,000030724
85323	85582			Gl 677  A			17,48894569	29,39261462	23,5849056604	-196,31	-283,53	-8,6	8,99	7,126829283	K2	1,143	-2,74113	-20,36534	11,57527	-0,000023344	-0,000005178	-0,00003256
119159	0			Gl 677  B			17,4889816596	29,3938694581	23,5849056604	-192,578	-280,202		9,93	8,066829283			-2,7409	-20,36511	11,57572	-0,000023918	-0,000012646	-0,000027912
118392	0			NN 3364			5,7927851582	69,7551743812	23,5849056604	737,137	-533,598		16,47	14,606829283	m	1,69	0,44251	8,14913	22,12789	-0,000081051	0,000061724	-0,00002111
119382	0			NN 4171			20,947796667	42,9292104717	23,5849056604	-4,817	-8,763		9	7,136829283	A2		12,04284	-12,3766	16,06354	0,000000081	-0,000000873	-0,000000733
106801	107143	206276		Gl 836.3			21,70277306	-41,12422092	23,5849056604	238,72	-293,03	57,8	8,82	6,956829283	K5V	1,054	14,64886	-10,05223	-15,51164	0,00003399	0,000009776	-0,000064115
119535	0			Wo 9800 B			22,8755035517	-32,8762671748	23,5849056604	-25,848	-15,226	17	8,6	6,736829283			18,9555	-5,74736	-12,80251	0,000012211	-0,00000679	-0,000010899
111959	112312						22,74939929	-33,25018399	23,6127508855	183,12	-118,87		11,7	9,8342670733	M3	1,3	18,698	-6,35039	-12,94677	-0,000000323	0,000022247	-0,000011379
8481	8497	11171	531	Wo 9061 A	53Chi Cet		1,82644197	-10,68618074	23,6127508855	-148,9	-94,47	-0,9	4,66	2,7942670733	F3III	0,333	20,60082	10,67691	-4,3785	0,000005259	-0,000016471	-0,000010455
7562	7576	10008					1,62649046	-6,76018613	23,6127508855	170,99	-97,73		7,66	5,7942670733	G5	0,797	21,35468	9,68572	-2,77955	-0,000009284	0,000017281	-0,000011109
42214	42333	73350		Wo 9273			8,63068569	-6,80699027	23,629489603	-298,43	43,34		6,74	4,8727282951	G0	0,655	-14,9117	18,11491	-2,80068	0,000026018	0,00002218	0,000004929
119013	0			NN 3895			15,1993122529	17,9616342551	23,6406619385	-389,07	-545,457	-58	13,45	11,5817018369	m	1,51	-15,05074	-16,70949	7,2903	-0,000008267	0,000057444	-0,000077757
5931	5944	7590					1,27481738	42,93949385	23,6406619385	-112,45	-30,49		6,59	4,7217018369	G0	0,594	16,35174	5,66941	16,10462	0,00000647	-0,000011396	-0,000002558
70086	70308						14,38508411	-68,38207621	23,646252069	58,89	-238,61		10,25	8,3811884257	M1V:	1,429	-7,0678	-5,09301	-21,983	0,000024576	0,000009388	-0,000010076
7358	7372	9770		Gl  60  A			1,58359898	-29,91056753	23,646252069	85,56	96,58	34,2	7,11	5,2411884257	K3V	0,909	18,76027	8,25627	-11,79114	0,000028852	0,000023413	-0,000007844
118075	0			Gl  60  B			1,5834355257	-29,9107545345	23,646252069	150,938	115,401		8	6,1311884257	K4 V		18,76059	8,25545	-11,79121	-0,000000931	0,000018493	0,000011466
118076	0			Gl  60  C			1,5834355257	-29,9107545345	23,646252069	150,938	115,401		10,4	8,5311884257	M2 V		18,76059	8,25545	-11,79121	-0,000000931	0,000018493	0,000011466
72378	72603	130819	5530	Gl 563.4	8Alp1Lib		14,84479547	-15,99709226	23,6630383341	-135,93	-59,47	-23,5	5,15	3,2796474636	F3V	0,401	-16,72443	-15,4177	-6,52126	0,0000078	0,000028398	0,000000065
72397	72622	130841	5531	Gl 564.1	9Alp2Lib		14,84799369	-16,04161047	23,6686390533	-105,69	-69	-46,7	2,75	0,8791335664	A3IV	0,147	-16,71175	-15,43191	-6,54048	0,000027103	0,000041533	0,000005589
115316	115680			GJ 2155			23,43668333	8,89331651	23,6686390533	519,2	211,67		10,56	8,6891335664	sdM:	1,461	23,13026	-3,4361	3,65905	0,000005039	0,000059477	0,000023994
102436	102766	198425					20,82120637	32,28543792	23,679848449	-161,09	-267,82		8,25	6,3781054071	K2	0,939	13,47763	-14,80233	12,64829	-0,000002617	-0,000024592	-0,00002599
85549	85810	159222	6538	Gl 679			17,53365604	34,27099419	23,6966824645	-239,65	62,73	-52	6,52	4,6465622548	G5V	0,639	-2,38487	-19,43678	13,34378	-0,000021478	0,000051001	-0,000023992
90218	90496	169916	6913	Gl 713.1	22Lam Sgr		18,46618597	-25,42124732	23,6966824645	-44,81	-186,29	-43,2	2,82	0,9465622548	K1IIIb	1,025	2,6056	-21,24307	-10,17227	-0,000011085	0,000048098	-0,000000362
119575	0			NN 4345			23,5944003583	6,1814620516	23,6966824645	551,438	283,4		16,1	14,2265622548	m	1,78	23,42621	-2,49692	2,5516	0,000003228	0,000063361	0,000032366
66629	66840	119217		Gl 522			13,69882872	-0,12809907	23,702299123	-160,78	-429,82	45,9	9,76	7,8860476269	M0V	1,288	-21,39642	-10,19751	-0,05299	-0,000050224	-0,000003472	-0,000049492
12716	12749			GJ 1051			2,73134795	-8,82753956	23,702299123	617,59	-754,33	6	11,92	10,0460476269	M2	1,46	17,68444	15,35672	-3,63737	-0,000051992	0,000048834	-0,000086589
28081	28153						5,94891498	-46,93278714	23,7135404316	66,86	488,9		10,59	8,7150180051	M:	1,404	0,21655	16,19148	-17,324	-0,000007136	0,000041157	0,000038378
2076	2081	2261	99		Alp Phe	Ankaa	0,43801871	-42,30512197	23,7304224015	232,76	-353,64	75	2,4	0,5234726564	K0III...	1,083	17,43506	2,00814	-15,97244	0,000026089	0,000029958	-0,000081715
60911	61100	109011		GJ 1160			12,52189269	55,11884464	23,7360550676	99,7	-13,25	-5	8,08	6,2029572956	K2V	0,941	-13,44757	-1,84887	19,47163	0,00000322	-0,000011137	-0,000005066
116125	116491			NN 4347			23,60510695	-48,58801079	23,7360550676	-125,61	-25,11		10,09	8,2129572956	M0	1,37	15,61683	-1,62028	-17,80139	-0,000003646	-0,000014152	-0,000001911
66570	66781	119332					13,68706194	56,72700106	23,7416904084	-17,99	70,79		7,77	5,8924418126	K0IV-V	0,83	-11,77543	-5,56771	19,84962	0,000005273	0,000004783	0,000004469
107283	107625	207144		Wo 9754			21,79998978	-40,25522434	23,7416904084	107,49	-351,92	-6,8	8,62	6,7424418126	K3V	0,96	15,19587	-9,86837	-15,34172	-0,000019663	0,000027521	-0,000026417
59435	59616						12,22576142	-25,9226744	23,7529691211	267,63	-345,04		11,46	9,5814104792		1,491	-21,32575	-1,26191	-10,38379	0,000019158	-0,000029737	-0,000035733
119048	0			NN 3927			15,9175877754	33,8536529386	23,7529691211	419,877	-483,014		15,95	14,0714104792	m	1,76	-10,22923	-16,86642	13,23215	0,000025272	-0,000051563	-0,000046188
119462	0			Wo 9763			21,9884000384	-4,0876159172	23,7529691211	35,287	-438,582		14,17	12,2914104792	M2 :	1,59	20,48227	-11,90853	-1,69315	-0,000001069	0,000005322	-0,000050373
49528	49669	87901	3982		32Alp Leo	Regulus	10,13957205	11,96719513	23,758612497	-249,4	4,91	6	1,36	-0,5191053713	B7V	-0,087	-20,53948	10,87804	4,92638	0,000008242	0,000028139	0,000001825
18072	18115						3,87302527	-22,88297082	23,758612497	438,11	197,4		11,44	9,5608946287		1,523	11,56839	18,58206	-9,23853	-0,000038164	0,000034173	0,000020946
104847	105184	202628		Gl 825.2			21,30752098	-43,33470265	23,786869648	242,07	21,98	10,7	6,75	4,8683135368	G5V	0,637	13,1783	-11,21053	-16,32395	0,000025474	0,000014976	-0,000005666
97756	98066	188376	7597		58Ome Sgr		19,93061806	-26,29968718	23,7925291458	203,96	74,4	-21	4,7	2,81779695	G3/G5III	0,748	10,32759	-18,66275	-10,54166	0,000013101	0,00002491	0,000017208
3355	3362			Gl  29.1			0,71335052	35,54860264	23,7925291458	264,99	74,49	-0,5	10,37	8,48779695	M1Ve+...	1,46	19,02154	3,59424	13,83281	-0,000010991	0,000029027	0,000006693
12928	12961						2,77852782	-23,08695475	23,8038562247	292,67	141,42		10,25	8,3667634077	M0	1,389	16,35506	14,56052	-9,33415	-0,000017677	0,000029479	0,000015012
118709	0			NN 3623			10,8089269203	19,1527349311	23,8095238095	226,924	-78,136		13,45	11,566246452	m		-21,40697	6,90027	7,8116	-0,000010851	-0,000024021	-0,000008519
118818	0			NN 3726 C			12,4491607548	27,0198742949	23,8095238095	89,482	-200,98		14,88	12,996246452	dM5  e	1,73	-21,06421	-2,48842	10,81665	-0,000009254	-0,000011493	-0,000020665
118665	0			NN 3584			10,0758328575	5,5660879484	23,8095238095	-635,32	-137,361		12,66	10,776246452	M0	1,5	-20,7536	11,43889	2,30937	0,00003405	0,000064963	-0,000015779
118900	0			NN 3793			13,5802425609	20,1956192932	23,8095238095	49,614	-173,027		13,77	11,886246452	m		-20,46055	-8,9831	8,21967	-0,00000401	-0,000008015	-0,000018743
118904	0			NN 3794			13,6153211072	22,9683138512	23,8095238095	92,113	-166,177		12,66	10,776246452	m		-19,99074	-8,9967	9,291	-0,000002462	-0,000012766	-0,000017659
118713	0			NN 3626			10,8406423282	33,1070479819	23,8095238095	95,92	-612,535		13,07	11,186246452	m	1,52	-19,03245	5,96089	13,00488	-0,00004016	0,000000976	-0,000059221
58514	58688						12,03701343	-38,00740883	23,8095238095	-131,89	-249,77		10,52	8,636246452	M0V	1,419	-18,75938	-0,18178	-14,66103	0,000017603	0,000015394	-0,000022715
118942	0			NN 3823			14,0465909775	-24,5360899438	23,8095238095	-358,52	403,81		12,15	10,266246452	M0.5	1,7	-18,6242	-11,05774	-9,88729	-0,000037768	0,0000257	0,000042399
118951	0			NN 3834			14,2407395029	23,4649676907	23,8095238095	-190,63	-440,522		13,5	11,616246452	m		-18,18912	-12,0899	9,48067	-0,000029041	0,000007116	-0,000046641
118966	0			NN 3847			14,425796215	-20,266099187	23,8095238095	-545,383	165,7		14,7	12,816246452	m		-17,98078	-13,25025	-8,24715	-0,000042676	0,000046745	0,000017941
118790	0			NN 3697			11,9837813624	42,6599917251	23,8095238095	-309,096	82,822		12,07	10,186246452	m		-17,50907	0,07434	16,13443	0,000006629	0,000035648	0,000007029
118603	0			NN 3537			9,160886003	6,6972397321	23,8095238095	-516,521	410,859		13,35	11,466246452	M4  e	1,57	-17,41023	16,00208	2,77673	0,000044415	0,000040151	0,000047098
118670	0			NN 3587			10,1955347087	35,3137547716	23,8095238095	140	-242,487		14,5	12,616246452	M4		-17,30063	8,8406	13,76317	-0,000021759	-0,000007027	-0,000022838
118740	0			NN 3653			11,2651432122	55,3307874251	23,8095238095	139,249	-736,959		11,22	9,336246452	M0	1,41	-13,29388	2,58957	19,58213	-0,00007174	-0,000002399	-0,000048385
118765	0			NN 3676			11,627997538	58,7149572648	23,8095238095	-320,429	-185		12,57	10,686246452	m		-12,3056	1,20224	20,34748	-0,000014565	0,000038583	-0,000011088
118918	0			NN 3805			13,7675018892	57,0049314715	23,8095238095	-173,664	179,834		13,3	11,416246452	DA3		-11,60234	-5,78788	19,96946	0,00000663	0,000025707	0,000011303
119077	0			NN 3947			16,2589807082	24,4585074125	23,8095238095	-68,909	240,315		11,99	10,106246452	M2	1,51	-9,53994	-19,4603	9,85795	-0,000002086	0,000013812	0,000025248
118474	0			NN 3439			7,3789067842	30,6803039513	23,8095238095	-397,026	-588,616		13,34	11,456246452	k-m	1,5	-7,23256	19,15701	12,14874	0,000030627	0,000048617	-0,000058429
